transaction_id,customer_id,purchase_date,order_value,num_items,payment_method,channel,store_id,product_category
TXN-ECVK8IG677Z8,CUST-10005439,2025-04-15,88.52,8,cash,online,ONLINE,Toys
TXN-JW13UJDN1TIU,,2025-06-07,,5,cash,online,ONLINE,Toys
TXN-R2E5Z2VHB5S3,CUST-10006721,2026-04-14,31.53,9,cash,online,ONLINE,Toys
TXN-MPWPQJXLU6WK,CUST-10009217,2025-04-26,232.4,6,gift_card,online,ONLINE,Home
TXN-VCT729IW7M36,CUST-10003540,2025-06-07,39.74,3,gift_card,store,STORE-125,Grocery
TXN-JBDYXWNMAM40,CUST-10005977,2025-11-22,169.14,2,gift_card,online,ONLINE,Apparel
TXN-GLAAK6KLHGCW,CUST-10006507,2026-05-23,575.24,4,debit_card,store,STORE-181,Beauty
TXN-93FZCI8YGR2T,CUST-10009527,2025-08-12,167.71,6,credit_card,online,ONLINE,Electronics
TXN-WD4ZSSBDACDG,CUST-10005305,2026-03-07,84.92,5,gift_card,online,ONLINE,Toys
TXN-JNWJNQNWQ1PX,CUST-10003850,2025-07-16,218.8,3,gift_card,online,ONLINE,Toys
TXN-XQGUQ7KRRH2Q,CUST-10006329,2026-02-14,45.02,1,credit_card,store,STORE-010,Electronics
TXN-9RVXV9MPN19E,CUST-10009729,2026-06-01,143.34,9,cash,online,ONLINE,Electronics
TXN-OD7YB13ICY7B,CUST-10001469,2026-05-21,37.8,9,gift_card,store,STORE-294,Electronics
TXN-Z1JMIMXE09S4,CUST-10003614,2025-05-18,256.59,5,gift_card,online,ONLINE,Grocery
TXN-IITE79LOI1I5,CUST-10009350,2025-07-06,133.85,5,debit_card,online,ONLINE,Apparel
TXN-QEMHPJNXKXY1,CUST-10006063,2025-09-26,68.55,3,credit_card,store,STORE-384,Outdoor
TXN-3PU0T1ZPC17C,CUST-10009914,2026-03-02,225.83,6,debit_card,online,ONLINE,Outdoor
TXN-V60U0ECDDK4B,CUST-10001996,2026-03-27,357.93,2,cash,store,STORE-111,Apparel
TXN-WG2G5Y3WHO3V,CUST-10009174,2026-01-11,41.93,7,credit_card,store,STORE-396,Home
TXN-DFW2SY5OQT8H,CUST-10001177,2025-11-13,139.05,8,cash,store,STORE-040,Footwear
TXN-6JLF03RCKDNH,CUST-10006469,2025-05-28,207.09,6,credit_card,online,ONLINE,Footwear
TXN-CHXW511ZUZJF,CUST-10000953,2025-04-13,241.04,2,credit_card,store,STORE-116,Apparel
TXN-RNUFMMUSKJNY,CUST-10005952,2025-08-21,15.28,4,debit_card,online,ONLINE,Apparel
TXN-896IEQ9E920V,  CUST-10003228 ,2025-11-23,247.37,7,cash,store,STORE-112,Electronics
TXN-EEPL174LJQBO,CUST-10006929,2025-05-29,77.14,6,credit_card,store,STORE-287,Grocery
TXN-MJWVPW0NJ69J,CUST-10001640,2026-06-10,203.88,3,gift_card,online,ONLINE,Apparel
TXN-BURBY8L7N6GY,CUST-10008191,2026-01-28,138.31,6,gift_card,online,ONLINE,
TXN-PXMJFUNQYKV0,CUST-10008272,2025-06-10,155.0,4,debit_card,store,STORE-177,Footwear
TXN-SOY1DG6DYMLH,CUST-10007757,2025-08-07,204.7,2,cash,online,ONLINE,Footwear
TXN-T14XH3XMUXPO,CUST-10001061,2026-02-12,,3,credit_card,online,ONLINE,Apparel
TXN-7DEPKRF13F81,CUST-10008261,2026-05-21,73.73,7,gift_card,store,STORE-286,Home
TXN-8OW713EUP9XK,CUST-10002073,2025-09-13,478.28,9,credit_card,online,ONLINE,Home
TXN-ARYKHZJL05JW,CUST-10009909,2025-11-26,592.74,1,credit_card,store,STORE-204,Footwear
TXN-EDT78V1I5TFJ,CUST-10000271,2025-09-25,409.31,6,debit_card,store,STORE-250,Footwear
TXN-USS47RQGTJKY,CUST-10000053,2025-10-27,147.9,6,cash,online,ONLINE,Home
TXN-2P83ADORNC0D,CUST-10009511,2026-03-17,37.62,4,credit_card,online,ONLINE,Grocery
TXN-KLJCR4XPA72H,CUST-10005080,2026-06-21,296.66,9,credit_card,online,ONLINE,Beauty
TXN-MNTYYDXJLVO6,CUST-10009503,07/18/2025,143.5,3,debit_card,store,STORE-232,Beauty
TXN-9UA0TS0WT1X8,CUST-10000362,2025-07-18,282.36,3,debit_card,store,STORE-398,Outdoor
TXN-T7CEKHK0XB6F,CUST-10009218,2025-10-10,126.56,6,cash,online,ONLINE,Footwear
TXN-YFKWLE8RDLMD,CUST-10001943,2025-06-05,618.64,5,cash,online,ONLINE,Apparel
TXN-ZPH46IA4R9NS,CUST-10002126,2025-04-04,155.39,5,debit_card,store,STORE-286,Apparel
TXN-6K39Q7FYXM5M,CUST-10004394,2026-06-25,87.58,7,debit_card,online,ONLINE,Grocery
TXN-GJKHNNNFQC0B,CUST-10000515,2025-08-22,229.8,7,cash,store,STORE-143,Home
TXN-A1V56NL883RD,CUST-10005988,2025-07-02,143.7,4,debit_card,online,ONLINE,Apparel
TXN-Y8ZELKCN8KCP,CUST-10002938,2025-11-29,154.96,6,cash,store,STORE-092,Toys
TXN-1Z5PZRVVE23L,CUST-10006330,2025-06-12,277.46,4,debit_card,store,STORE-142,Footwear
TXN-KZAOAPS7KTIF,CUST-10006032,11/26/2025,113.23,7,gift_card,store,STORE-126,Beauty
TXN-4CLZCFX63E7S,CUST-10006235,2025-11-17,71.3,3,cash,online,ONLINE,Beauty
TXN-5NVDFJEB2DHD,CUST-10002608,2025-05-21,121.8,5,gift_card,online,ONLINE,Apparel
TXN-CX2EB6339P36,CUST-10001560,2026-06-17,174.62,2,gift_card,online,ONLINE,Toys
TXN-QJT7YBV1MISM,CUST-10003225,2026-03-14,131.32,4,cash,store,STORE-211,Home
TXN-NKBQ2HKKMOV0,CUST-10009945,2025-10-03,45.27,2,gift_card,store,STORE-110,Beauty
TXN-0GXB5VYA4SZW,CUST-10005314,2025-08-22,24.15,3,debit_card,online,ONLINE,Beauty
TXN-47B77OKW7FBY,CUST-10002913,2025-07-05,139.83,3,debit_card,store,STORE-005,Outdoor
TXN-ONRYS5CI9F3C,CUST-10006507,2025-07-03,316.59,9,gift_card,store,STORE-057,Apparel
TXN-QC89PIKSM49G,CUST-10004085,2026-03-30,563.04,8,cash,store,STORE-102,Footwear
TXN-CSJ6CWQQQA6R,,2026-03-26,216.62,9,credit_card,store,STORE-040,Footwear
TXN-DL2MBSALJWT5,CUST-10009905,2025-05-18,146.87,1,debit_card,online,ONLINE,Electronics
TXN-A5JB4J28OEY2,CUST-10009294,2026-01-07,111.93,7,cash,store,STORE-335,Grocery
TXN-K3YDFHD0252L,CUST-10002057,2025-12-04,,5,credit_card,online,ONLINE,Electronics
TXN-9QHPED0ZO0IT,CUST-10003171,2026-03-02,167.27,4,cash,online,ONLINE,Toys
TXN-BOBM3YI3A6YH,CUST-10009317,2025-12-03,23.67,5,cash,store,STORE-338,Beauty
TXN-AJFUG9C3DSPY,CUST-10000457,2025-07-21,133.94,5,debit_card,online,ONLINE,Electronics
TXN-97F8PHM5733S,CUST-10009496,2026-06-13,269.26,7,cash,online,ONLINE,Outdoor
TXN-KVHHH2BWCATH,CUST-10003287,2025-10-14,480.02,9,credit_card,store,STORE-274,Footwear
TXN-6NO5KNVK2Q34,CUST-10007000,2025-08-05,349.25,7,cash,online,ONLINE,Grocery
TXN-23HEGKDG6HFK,CUST-10005973,11/06/2025,444.95,2,gift_card,store,STORE-150,Beauty
TXN-F82QYP8CPHVM,CUST-10008240,2025-08-16,50.1,4,gift_card,store,STORE-084,Grocery
TXN-4MRRO26ZBYRX,CUST-10002111,2025-04-09,164.56,3,cash,online,ONLINE,Apparel
TXN-C7ZINDIHE64S,CUST-10000137,2025-08-30,28.39,3,cash,store,STORE-356,Grocery
TXN-5Y9J4YVTG6YA,CUST-10003542,2026-06-10,383.23,9,debit_card,online,ONLINE,Outdoor
TXN-2F795UM04C79,CUST-10006906,2026-05-03,130.19,8,credit_card,online,ONLINE,Electronics
TXN-S33UL6LSL3I4,CUST-10006641,2025-07-07,43.08,4,debit_card,store,STORE-383,Electronics
TXN-FFXWH65I3FM5,CUST-10008223,2025-12-06,558.75,5,debit_card,online,ONLINE,Home
TXN-L2S9L0NGFWH2,CUST-10003800,2025-07-21,85.78,9,gift_card,online,ONLINE,Outdoor
TXN-Z9QJRIDF7T9P,CUST-10006727,2025-12-02,268.07,1,credit_card,store,STORE-106,Toys
TXN-9SUCIIJ5FNZN,CUST-10007441,2025-05-28,70.53,8,cash,online,ONLINE,Home
TXN-PI5EJN935VZW,CUST-10006218,2025-06-20,62.42,4,cash,online,ONLINE,Beauty
TXN-R4SJBY2ACQCM,CUST-10002624,2025-08-28,31.11,7,gift_card,online,ONLINE,Grocery
TXN-WQD32PK1MHTZ,CUST-10004506,2026-02-19,606.3,9,debit_card,online,ONLINE,Grocery
TXN-JUDY32KAQRS0,CUST-10003125,2026-06-17,51.42,1,credit_card,online,ONLINE,Grocery
TXN-CMIEBWRIOVDP,CUST-10001491,2025-09-17,315.82,7,credit_card,online,ONLINE,Beauty
TXN-EAXBNUXML0O6,CUST-10000457,2025-09-01,162.22,3,credit_card,online,ONLINE,Toys
TXN-0A6J2MF0SM1U,CUST-10000769,2026-06-26,192.55,9,cash,online,ONLINE,Grocery
TXN-O5PS4N4T38NN,CUST-10003792,2026-06-20,174.79,6,debit_card,store,STORE-147,Home
TXN-PPYDMGTT24YV,CUST-10000733,2025-04-24,253.57,9,gift_card,online,ONLINE,Home
TXN-U03TU9ODM7KN,CUST-10009867,2025-07-02,518.36,3,debit_card,online,ONLINE,Electronics
TXN-SJ44G4YZ33PC,  CUST-10000419 ,2025-11-01,47.05,9,debit_card,online,ONLINE,Apparel
TXN-FJ6B2QPWN8WJ,CUST-10007428,2025-07-14,168.34,4,gift_card,store,STORE-341,Beauty
TXN-WJSAIGAKD8PV,CUST-10008763,2025-09-01,170.38,2,credit_card,online,ONLINE,Electronics
TXN-VK7KCE1232O0,CUST-10002664,2025-08-17,121.81,9,cash,store,STORE-014,Toys
TXN-37NWOML12IAE,CUST-10009505,2026-02-20,63.09,9,cash,online,ONLINE,Footwear
TXN-FWZJL7FLEP9G,CUST-10000427,2026-03-04,210.68,7,credit_card,store,STORE-299,Grocery
TXN-KJ7PKYMRQI02,CUST-10001730,2025-05-09,283.43,8,cash,store,STORE-110,Outdoor
TXN-MQ3W1VZ6O0HT,CUST-10008146,2025-06-10,147.7,1,debit_card,store,STORE-173,Apparel
TXN-WQMOE95CMB2O,CUST-10000061,2025-10-10,152.25,3,gift_card,store,STORE-224,Apparel
TXN-5Y9FHRXLOLMQ,CUST-10008291,08/07/2025,112.84,9,gift_card,online,ONLINE,Beauty
TXN-A35JIMFWIOKP,CUST-10001273,2025-07-02,79.78,9,credit_card,store,STORE-005,Home
TXN-ABM0KLGSVYLI,CUST-10005838,2026-05-26,45.99,3,debit_card,store,STORE-052,Beauty
TXN-W0KUGWWEYALF,CUST-10009784,2025-09-28,25.15,8,credit_card,online,ONLINE,Outdoor
TXN-N91CBGPCVLUX,CUST-10002641,2025-07-20,114.89,4,debit_card,store,STORE-095,Electronics
TXN-LHBU5L5DWGVX,CUST-10003035,2025-07-12,41.84,1,cash,online,ONLINE,Apparel
TXN-9SKYPRUSRDAB,CUST-10001657,2025-06-02,149.97,3,credit_card,online,ONLINE,Outdoor
TXN-5U8RR31TMTK7,CUST-10005154,2025-04-14,145.02,2,credit_card,store,STORE-106,Beauty
TXN-IQZ37HYVASVU,CUST-10004019,2026-03-15,197.91,4,cash,online,ONLINE,Home
TXN-PNK9ZPPYU3AE,CUST-10003527,2026-01-21,59.29,3,cash,online,ONLINE,Electronics
TXN-UEIHSKUW7D3W,CUST-10000326,2026-03-21,274.31,6,cash,online,ONLINE,Footwear
TXN-KB4JW7M05J7B,CUST-10000605,2025-06-15,278.19,1,cash,store,STORE-188,Footwear
TXN-KDQYGOPWZZ8D,CUST-10004064,2026-02-07,146.15,9,gift_card,online,ONLINE,Beauty
TXN-A07XEW1JZSJR,CUST-10008432,2025-08-22,504.95,5,gift_card,online,ONLINE,Outdoor
TXN-N9H3T7AX0WIH,CUST-10007984,2026-01-26,171.8,6,gift_card,online,ONLINE,Outdoor
TXN-R2SGLF7C9UK8,CUST-10000010,2025-09-25,96.93,7,debit_card,online,ONLINE,Footwear
TXN-JN65ID7YHO7S,CUST-10007912,2025-05-07,609.01,9,debit_card,store,STORE-159,Footwear
TXN-C8BDFB69V2HD,CUST-10000305,2026-04-03,70.11,4,credit_card,online,ONLINE,Toys
TXN-Z5ILC1PYGKTL,CUST-10002044,2025-06-22,285.01,3,gift_card,online,ONLINE,Toys
TXN-MN0U4DVCXCTW,CUST-10006116,2025-12-25,318.29,2,cash,online,ONLINE,Beauty
TXN-JCMPJPU59VQY,CUST-10005251,2025-06-02,87.46,3,credit_card,store,STORE-263,Toys
TXN-EHFJWFW8Z67E,CUST-10005287,2025-10-02,89.84,4,debit_card,online,ONLINE,Toys
TXN-PS2H0D6MJ4WO,CUST-10007578,2025-07-24,152.82,8,gift_card,online,ONLINE,Grocery
TXN-SCGNA2GMBJD1,CUST-10001875,2026-05-07,68.94,8,credit_card,online,ONLINE,Toys
TXN-L5UEHJKCWEQA,CUST-10001271,2025-07-17,164.06,3,debit_card,online,ONLINE,Outdoor
TXN-6UAQGM8LVNOX,CUST-10007048,2026-01-06,392.5,8,cash,store,STORE-192,Electronics
TXN-50T08F5EWGTT,CUST-10001527,2025-04-20,164.92,1,cash,store,STORE-234,Home
TXN-TGIT0UAWVGCM,CUST-10002665,2025-12-09,433.52,1,debit_card,store,STORE-356,Home
TXN-78CGGQ40EV82,CUST-10009191,2026-05-25,72.99,3,gift_card,store,STORE-142,Electronics
TXN-0FG8NQ51I4EE,CUST-10001698,2025-06-27,19.5,9,credit_card,store,STORE-111,Home
TXN-0E4ER8M6N0PY,CUST-10004949,2025-08-17,65.91,2,cash,store,STORE-077,Beauty
TXN-OPCTSSWAL4WQ,CUST-10009556,2026-02-10,45.88,8,gift_card,online,ONLINE,Home
TXN-BQAM5XDSSZ0L,CUST-10000586,2026-02-02,30.25,1,gift_card,store,STORE-234,Grocery
TXN-GANWMLBKU9DZ,CUST-10006796,2026-02-24,116.52,3,cash,store,STORE-086,Grocery
TXN-6NKOWAC3FGSG,CUST-10006176,2025-12-20,30.99,1,gift_card,store,STORE-346,Toys
TXN-5UBPI1MGEYXQ,CUST-10002032,2025-07-24,133.45,2,cash,online,ONLINE,Grocery
TXN-WNP6VVS3Q4TF,CUST-10001902,2025-04-14,166.33,8,cash,store,STORE-108,Footwear
TXN-EKMW9PVDK48X,CUST-10001980,2026-05-10,107.04,8,cash,online,ONLINE,Apparel
TXN-6DG1V6SCV1Y9,CUST-10004730,2026-01-10,209.7,5,credit_card,online,ONLINE,Toys
TXN-ESS3P4YYRN80,CUST-10005436,2026-04-08,134.57,2,gift_card,online,ONLINE,Apparel
TXN-MPWULAE8560R,CUST-10008225,2025-10-14,142.23,5,gift_card,online,ONLINE,Footwear
TXN-415S8F29VT7T,CUST-10004433,2026-04-28,264.2,1,cash,online,ONLINE,Footwear
TXN-80R26KRG25FZ,CUST-10007565,2025-06-22,22.68,5,gift_card,online,ONLINE,Home
TXN-QSZIQY0G46D8,CUST-10005785,2025-11-05,178.43,6,debit_card,store,STORE-061,Home
TXN-WTZPP138E09J,CUST-10009374,2025-05-08,310.41,9,debit_card,online,ONLINE,Home
TXN-S8XOAYRND6A0,CUST-10008816,2026-05-28,548.11,9,gift_card,online,ONLINE,Footwear
TXN-NX7BSASJSALC,CUST-10001739,09/23/2025,191.12,7,cash,online,ONLINE,Toys
TXN-03I3T5H4ZWVF,CUST-10008776,2026-03-05,72.53,7,debit_card,store,STORE-026,Toys
TXN-OBIC8B2UIZ2G,CUST-10006939,2025-11-11,46.44,1,gift_card,store,STORE-090,Outdoor
TXN-EUZY76JBVKU7,CUST-10005392,2025-06-08,216.29,2,debit_card,online,ONLINE,Grocery
TXN-YAILLNUS90O4,CUST-10008546,2026-02-19,244.43,2,credit_card,online,ONLINE,
TXN-Q15DAXN5MRTZ,CUST-10002279,2026-03-11,31.63,2,gift_card,online,ONLINE,Apparel
TXN-AONWOEVTH1A0,CUST-10009530,2026-01-01,272.43,1,gift_card,online,ONLINE,Toys
TXN-NIO23566R8Q5,CUST-10007070,2026-02-16,169.97,6,gift_card,online,ONLINE,Home
TXN-HUZ8Y3XX60SQ,CUST-10005856,2026-02-18,168.31,4,credit_card,online,ONLINE,Home
TXN-N9GYF65QHAXI,CUST-10002776,2026-03-14,480.92,3,credit_card,store,STORE-262,Outdoor
TXN-OGG4VL0RA03P,CUST-10006380,2026-05-31,206.68,7,debit_card,online,ONLINE,Electronics
TXN-FQB5B7S9QXZL,CUST-10007950,2025-07-20,57.88,3,debit_card,store,STORE-046,Footwear
TXN-YSJS4NKM0LUE,CUST-10006832,2025-10-26,59.5,1,gift_card,store,STORE-192,Beauty
TXN-IWUUBHLQFAKO,CUST-10004680,2026-04-26,25.05,8,credit_card,online,ONLINE,Outdoor
TXN-KV74RZ2K6SK5,CUST-10006564,2026-03-05,147.35,4,credit_card,store,STORE-185,Electronics
TXN-DK16PABC7TG7,CUST-10005250,2025-12-19,86.97,9,credit_card,store,STORE-009,Apparel
TXN-4R83GO5CQ826,CUST-10003418,2025-08-29,41.75,9,gift_card,online,ONLINE,Footwear
TXN-Y1QIT6VHVK4W,CUST-10006716,2025-09-25,66.47,1,gift_card,online,ONLINE,Home
TXN-U2CYL8B51B6X,CUST-10002044,2026-04-14,461.04,2,credit_card,online,ONLINE,Beauty
TXN-V80U8PPFRNLS,CUST-10005459,2026-03-12,41.42,6,gift_card,store,STORE-169,Apparel
TXN-R24K47KFBQ4M,CUST-10000076,2025-07-13,161.41,7,credit_card,store,STORE-091,Beauty
TXN-EV00R57AHE4V,CUST-10005974,2025-11-14,467.49,9,gift_card,online,ONLINE,Electronics
TXN-WK3ODD9L0O2Y,CUST-10008860,2025-10-25,46.02,5,cash,online,ONLINE,Footwear
TXN-TVE7FJQHICMD,CUST-10001440,2025-09-18,86.06,6,gift_card,store,STORE-213,Electronics
TXN-CFGCDXVLH1WD,CUST-10007170,2026-05-22,69.58,3,cash,store,STORE-393,Grocery
TXN-QWHKJ029BFTY,CUST-10008359,2025-12-14,416.34,1,debit_card,store,STORE-293,Toys
TXN-V8HDX3X8ZDVO,CUST-10000112,2025-06-27,236.86,6,debit_card,online,ONLINE,Electronics
TXN-KA4PR7TDYRYS,CUST-10005445,2025-06-02,132.45,4,credit_card,online,ONLINE,Apparel
TXN-WFQ2TFD98C26,CUST-10007803,2026-02-24,45.98,2,credit_card,store,STORE-316,Toys
TXN-UYYYF4MHSD4G,CUST-10002284,2025-11-25,434.1,5,debit_card,online,ONLINE,Outdoor
TXN-13IGJ4VFC68D,CUST-10000503,2025-07-14,158.46,8,debit_card,online,ONLINE,Home
TXN-4CQYH319L55R,  CUST-10009017 ,2025-11-22,246.84,7,debit_card,store,STORE-206,Home
TXN-LSMDXMEH0WO7,CUST-10002357,2025-07-22,43.58,4,cash,store,STORE-111,Electronics
TXN-30CREBL2PXCZ,CUST-10006103,2025-11-17,51.58,4,debit_card,store,STORE-093,Toys
TXN-DBLS5A2S731S,CUST-10000392,2025-04-18,415.85,6,cash,online,ONLINE,Outdoor
TXN-A4XKCNKFN5W2,CUST-10007118,08/26/2025,67.94,1,cash,online,ONLINE,Outdoor
TXN-6ZG627PMYC44,CUST-10001211,2025-07-19,69.76,7,gift_card,online,ONLINE,Toys
TXN-7FIOV0ULWCQN,CUST-10007205,2025-08-31,71.27,1,debit_card,store,STORE-313,Apparel
TXN-R5U0P5193XS5,CUST-10008596,2025-08-08,155.69,5,gift_card,store,STORE-171,Apparel
TXN-AL1WW0ZP5OY1,CUST-10009470,2026-04-26,231.37,8,cash,store,STORE-069,Home
TXN-MKMK7VC6JDUU,CUST-10004406,2025-12-25,84.65,7,debit_card,store,STORE-373,Apparel
TXN-DLHXBR3FQ9AH,CUST-10008426,2025-08-13,279.12,9,debit_card,online,ONLINE,Electronics
TXN-E7NOZOSHP7BD,CUST-10002066,2025-12-15,30.47,1,cash,online,ONLINE,Apparel
TXN-4VC88RIIDWRM,CUST-10000179,06/19/2025,103.82,8,cash,store,STORE-154,Outdoor
TXN-S7WUXKZZB6BS,CUST-10008756,2025-07-18,132.47,3,credit_card,online,ONLINE,Beauty
TXN-SOIJXKJW4LL8,CUST-10003450,2025-06-18,75.77,1,debit_card,online,ONLINE,Apparel
TXN-6TRBPJ9HR14R,CUST-10004170,2025-11-07,197.59,5,cash,online,ONLINE,Outdoor
TXN-B815ABVBNC7L,CUST-10009805,2026-05-20,60.45,2,debit_card,store,STORE-198,Beauty
TXN-MB0SSI78EDSQ,CUST-10004488,2025-05-11,546.06,9,credit_card,store,STORE-381,Toys
TXN-GUCDHCDBAB6S,CUST-10007496,2026-06-08,224.12,9,cash,store,STORE-097,Home
TXN-XIW02HLC427M,CUST-10008626,2026-03-30,34.06,4,gift_card,online,ONLINE,Electronics
TXN-EVIM29OFW6G0,CUST-10005773,2025-07-30,26.82,5,cash,online,ONLINE,Beauty
TXN-XN9TNYASHKG0,CUST-10007873,2026-01-12,498.16,3,cash,store,STORE-241,Apparel
TXN-8ZB5RMO3FNRW,CUST-10000882,2026-02-02,178.8,6,debit_card,store,STORE-130,Home
TXN-VB2HK4EKKAPU,,2025-04-02,225.02,1,gift_card,online,ONLINE,Apparel
TXN-7FC6BLDEQ61Q,CUST-10000676,2025-09-25,24.9,7,gift_card,store,STORE-257,Toys
TXN-UA3UJQKW2OE1,CUST-10000815,2025-04-14,133.05,7,debit_card,store,STORE-369,Beauty
TXN-BMG3P1LVPQ92,CUST-10002700,2026-06-15,141.5,4,debit_card,online,ONLINE,Toys
TXN-7ZPZFUKFDBE3,CUST-10008885,2026-03-17,92.56,8,credit_card,online,ONLINE,Grocery
TXN-HH237KBWCHEK,CUST-10005376,2025-07-28,579.62,5,credit_card,online,ONLINE,Beauty
TXN-1B78O4Y8GOR8,CUST-10004602,2026-04-24,18.4,4,cash,online,ONLINE,Beauty
TXN-R8JQPRKVLFZ6,CUST-10008867,2025-12-28,362.4,5,cash,online,ONLINE,Electronics
TXN-9O1VO1GQ3ZHQ,CUST-10008408,2026-01-27,231.41,3,credit_card,online,ONLINE,Toys
TXN-U3AEYDWU61LX,CUST-10007581,2025-07-03,33.32,1,gift_card,online,ONLINE,Footwear
TXN-6C2FPBBCS31D,CUST-10009496,2025-07-08,247.32,5,cash,store,STORE-097,Outdoor
TXN-HQF9ZPSJ5HZA,CUST-10007012,2026-04-02,,6,debit_card,store,STORE-356,Electronics
TXN-XW2MQ974TRK3,CUST-10001225,2025-09-25,56.95,3,cash,store,STORE-196,Electronics
TXN-SLKZSEE4MOYG,CUST-10003401,2026-03-29,33.45,6,credit_card,store,STORE-126,Beauty
TXN-HKLRWXEDLOZH,CUST-10006688,2025-09-18,140.59,2,debit_card,store,STORE-148,Toys
TXN-HAZ3T0VOQL3U,CUST-10005231,2025-07-27,92.71,1,debit_card,store,STORE-228,Electronics
TXN-EH2VA8WLFPON,CUST-10000887,2026-03-24,167.71,9,credit_card,store,STORE-013,Home
TXN-WE2GGWME1RQV,CUST-10004408,2026-02-18,270.6,4,cash,store,STORE-110,Home
TXN-DHP8SC1OBNOC,CUST-10001537,2025-09-04,30.5,1,gift_card,online,ONLINE,Home
TXN-YABI5GHFO8K5,CUST-10007684,2025-06-04,95.35,2,credit_card,store,STORE-284,Home
TXN-0FKSXFANTUGI,CUST-10009417,2025-12-21,37.46,8,cash,store,STORE-075,Home
TXN-YKIBHO244K4H,CUST-10004698,2026-03-27,74.5,5,cash,store,STORE-372,Grocery
TXN-BVMFYRC93E5H,CUST-10003360,2025-07-24,38.0,6,debit_card,store,STORE-126,Toys
TXN-OQNIJ646EKD6,CUST-10000553,2026-05-17,59.9,8,cash,store,STORE-199,Grocery
TXN-MK8KOWMYHWSS,CUST-10001684,2025-05-21,102.49,6,cash,store,STORE-095,Electronics
TXN-VYZSX7PGI2ON,CUST-10000482,2025-08-03,70.39,1,cash,online,ONLINE,Footwear
TXN-QZUAQYMC8K86,CUST-10004115,2025-06-27,96.05,1,cash,online,ONLINE,Home
TXN-HR1832W9E73Y,CUST-10007286,07/11/2025,24.65,8,cash,store,STORE-083,Footwear
TXN-PWPF8DYGGVL7,CUST-10000393,2025-09-19,213.8,5,credit_card,store,STORE-166,Electronics
TXN-GOATDBTBJCOY,CUST-10005314,2026-06-03,73.06,7,debit_card,online,ONLINE,Beauty
TXN-T2QRFKM87L6J,CUST-10002792,2025-05-09,73.59,4,cash,online,ONLINE,Electronics
TXN-FS13QG5VPDPL,CUST-10008580,2026-03-27,67.7,7,gift_card,store,STORE-072,Beauty
TXN-HN9S4WCJAV3B,CUST-10007693,2025-09-09,476.68,6,credit_card,online,ONLINE,Apparel
TXN-Q9CR9SU0CLYU,CUST-10003833,2026-01-31,331.48,4,debit_card,store,STORE-161,
TXN-IFBYZLHBIDZN,CUST-10008756,2025-10-23,261.55,1,gift_card,store,STORE-351,Outdoor
TXN-FOTODH5YPFD2,CUST-10003983,2026-04-09,103.74,7,credit_card,online,ONLINE,Beauty
TXN-44OO938RCSH5,CUST-10001631,2025-05-25,96.37,6,credit_card,store,STORE-376,Grocery
TXN-9R17VQLBPP6D,CUST-10004755,2026-03-29,229.83,2,credit_card,store,STORE-224,Apparel
TXN-EDWC3751OFBA,CUST-10001202,2026-06-02,,8,cash,online,ONLINE,Toys
TXN-O7G8QI8NZCID,CUST-10001451,2025-08-09,188.85,5,cash,online,ONLINE,Home
TXN-15NN2W5HOOEE,CUST-10008070,2026-04-15,146.7,4,debit_card,store,STORE-253,Footwear
TXN-ZP7E7V6S6IMI,CUST-10001150,2025-05-16,489.62,4,cash,store,STORE-373,Footwear
TXN-6A8ZPC1PR4V6,CUST-10005318,2026-06-24,84.74,1,cash,online,ONLINE,Toys
TXN-EECVJEZI00HD,CUST-10003827,2026-04-11,175.18,5,gift_card,online,ONLINE,Toys
TXN-J6H1X2SWUVUY,CUST-10003611,2025-09-30,84.26,7,cash,store,STORE-184,Electronics
TXN-BUTU4M856M0Q,CUST-10005152,2025-05-16,261.34,7,gift_card,store,STORE-042,Footwear
TXN-OXQODNFSIZLP,CUST-10001780,2026-02-15,30.27,5,gift_card,store,STORE-185,Home
TXN-77QUTJ9ZUJDV,CUST-10007337,2026-01-12,99.81,1,credit_card,online,ONLINE,Footwear
TXN-VL8TNJ2N42WF,CUST-10001652,2026-04-26,278.75,2,credit_card,store,STORE-167,Apparel
TXN-OVJWPGWFZS00,CUST-10000184,2025-11-05,145.86,3,credit_card,online,ONLINE,Beauty
TXN-DTUN7HF0JMEW,CUST-10007936,2025-10-16,46.37,9,gift_card,store,STORE-115,Beauty
TXN-Y8J9OQBHBLBN,CUST-10006070,2025-05-11,155.96,6,debit_card,online,ONLINE,Toys
TXN-4QQVJ30VY59G,CUST-10002000,2025-04-01,281.6,4,credit_card,online,ONLINE,Home
TXN-H9JBXMRE9FIY,CUST-10006122,2026-02-21,499.05,1,gift_card,store,STORE-168,Electronics
TXN-OZCEV3GSGLFT,CUST-10009475,2025-07-25,421.18,1,cash,store,STORE-241,Electronics
TXN-N6YH0SOWW8IP,CUST-10004304,2025-07-11,77.58,5,cash,online,ONLINE,Toys
TXN-CER9M5OITWQD,CUST-10002577,2026-03-27,259.35,2,debit_card,store,STORE-135,Beauty
TXN-O7EM416U8EW4,CUST-10001177,2026-03-24,69.21,1,cash,online,ONLINE,Footwear
TXN-DL0TK2KY6NKM,CUST-10007981,2026-04-11,123.35,3,debit_card,store,STORE-321,Outdoor
